"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","UNIQUE_CARRIER_ENTITY","REGION","CARRIER","CARRIER_NAME","CARRIER_GROUP","CARRIER_GROUP_NEW","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_FIPS","ORIGIN_STATE_NM","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_FIPS","DEST_STATE_NM","DEST_WAC","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
6.00,6.00,204199.00,900.00,811.00,0.00,1316.00,1062.00,896.00,781.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13495,1349503,33495,"MSY","New Orleans, LA","LA","22","Louisiana",72,6,"694",1,2017,2,6,3,"F",
6.00,6.00,597376.00,2184.00,2053.00,65896.00,24545.00,1605.00,1430.00,1246.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11618,1161802,31703,"EWR","Newark, NJ","NJ","34","New Jersey",21,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"627",1,2017,2,6,4,"F",
6.00,6.00,220146.00,984.00,954.00,0.00,2309.00,977.00,926.00,822.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,12339,1233904,32337,"IND","Indianapolis, IN","IN","18","Indiana",42,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"614",1,2017,2,6,2,"F",
6.00,6.00,196685.00,768.00,755.00,34.00,7586.00,977.00,962.00,854.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,12339,1233904,32337,"IND","Indianapolis, IN","IN","18","Indiana",42,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"698",1,2017,2,6,2,"F",
6.00,6.00,218579.00,900.00,755.00,0.00,0.00,964.00,824.00,713.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,13264,1326403,33264,"MFR","Medford, OR","OR","41","Oregon",92,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"694",1,2017,2,6,2,"F",
6.00,6.00,208319.00,900.00,817.00,122.00,0.00,896.00,899.00,771.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,13342,1334205,33342,"MKE","Milwaukee, WI","WI","55","Wisconsin",45,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"694",1,2017,2,6,2,"F",
6.00,6.00,204040.00,900.00,761.00,121.00,7850.00,1558.00,1495.00,1270.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,14100,1410002,34100,"PHL","Philadelphia, PA","PA","42","Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"694",1,2017,2,6,4,"F",
6.00,6.00,207600.00,858.00,801.00,0.00,0.00,1703.00,1336.00,1240.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,6,"612",1,2017,2,6,4,"F",
6.00,7.00,303800.00,1225.00,1157.00,391.00,0.00,1447.00,1378.00,1242.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12451,1245102,31136,"JAX","Jacksonville, FL","FL","12","Florida",33,6,"614",1,2017,2,6,3,"F",
6.00,6.00,260400.00,1050.00,989.00,8.00,0.00,533.00,533.00,424.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13198,1319801,33198,"MCI","Kansas City, MO","MO","29","Missouri",64,6,"614",1,2017,2,6,2,"F",
6.00,6.00,193200.00,858.00,753.00,889.00,0.00,957.00,911.00,798.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13796,1379604,32457,"OAK","Oakland, CA","CA","06","California",91,6,"619",1,2017,2,6,2,"F",
6.00,6.00,260400.00,1050.00,994.00,497.00,0.00,495.00,505.00,407.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13851,1385103,33851,"OKC","Oklahoma City, OK","OK","40","Oklahoma",73,6,"614",1,2017,2,6,1,"F",
6.00,6.00,260400.00,1050.00,915.00,0.00,0.00,1447.00,1249.00,1138.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,12451,1245102,31136,"JAX","Jacksonville, FL","FL","12","Florida",33,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"614",1,2017,2,6,3,"F",
6.00,6.00,260400.00,1050.00,885.00,1786.00,0.00,967.00,887.00,717.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,14771,1477102,32457,"SFO","San Francisco, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"614",1,2017,2,6,2,"F",
6.00,6.00,260400.00,1050.00,1002.00,1409.00,0.00,391.00,466.00,348.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"614",1,2017,2,6,1,"F",
6.00,6.00,114552.00,420.00,398.00,0.00,0.00,1199.00,1112.00,981.00,"YX",20452,"Republic Airlines","06003","D","YX","Republic Airlines",2,2,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"677",1,2017,2,6,3,"F",
6.00,5.00,95460.00,350.00,308.00,0.00,0.00,1199.00,872.00,738.00,"YX",20452,"Republic Airlines","06003","D","YX","Republic Airlines",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,6,"677",1,2017,2,6,3,"F",
6.00,6.00,114552.00,420.00,400.00,0.00,0.00,641.00,808.00,588.00,"YX",20452,"Republic Airlines","06003","D","YX","Republic Airlines",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,6,"677",1,2017,2,6,2,"F",
6.00,6.00,114552.00,420.00,387.00,0.00,0.00,472.00,514.00,373.00,"YX",20452,"Republic Airlines","06003","D","YX","Republic Airlines",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13871,1387102,33316,"OMA","Omaha, NE","NE","31","Nebraska",65,6,"677",1,2017,2,6,1,"F",
6.00,6.00,114552.00,420.00,397.00,0.00,0.00,1024.00,916.00,771.00,"YX",20452,"Republic Airlines","06003","D","YX","Republic Airlines",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14730,1473003,33044,"SDF","Louisville, KY","KY","21","Kentucky",52,6,"677",1,2017,2,6,3,"F",
6.00,6.00,377317.00,0.00,0.00,125368.00,0.00,207.00,290.00,215.00,"FX",20107,"Federal Express Corporation","06200","D","FX","Federal Express Corporation",3,3,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,11921,1192102,31921,"GJT","Grand Junction, CO","CO","08","Colorado",82,6,"622",2,2017,2,6,1,"G",
6.00,6.00,743355.00,0.00,0.00,367675.00,0.00,872.00,812.00,659.00,"FX",20107,"Federal Express Corporation","06200","D","FX","Federal Express Corporation",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13244,1324402,33244,"MEM","Memphis, TN","TN","47","Tennessee",54,6,"626",2,2017,2,6,2,"G",
6.00,6.00,820366.00,0.00,0.00,460413.00,0.00,872.00,855.00,652.00,"FX",20107,"Federal Express Corporation","06200","D","FX","Federal Express Corporation",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13244,1324402,33244,"MEM","Memphis, TN","TN","47","Tennessee",54,7,"730",2,2017,2,6,2,"G",
6.00,6.00,375089.00,0.00,0.00,66319.00,0.00,207.00,317.00,227.00,"FX",20107,"Federal Express Corporation","06200","D","FX","Federal Express Corporation",3,3,11921,1192102,31921,"GJT","Grand Junction, CO","CO","08","Colorado",82,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,6,"622",2,2017,2,6,1,"G",
6.00,6.00,820366.00,0.00,0.00,465747.00,0.00,872.00,875.00,716.00,"FX",20107,"Federal Express Corporation","06200","D","FX","Federal Express Corporation",3,3,13244,1324402,33244,"MEM","Memphis, TN","TN","47","Tennessee",54,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,7,"730",2,2017,2,6,2,"G",
6.00,6.00,66708.00,300.00,251.00,0.00,0.00,483.00,538.00,404.00,"AX",20237,"Trans States Airlines","06904","D","AX","Trans States Airlines",1,5,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11775,1177502,31775,"FSD","Sioux Falls, SD","SD","46","South Dakota",67,6,"675",1,2017,2,6,1,"F",
7.00,7.00,280000.00,1162.00,921.00,0.00,0.00,420.00,582.00,444.00,"G4",20368,"Allegiant Air","06035","D","G4","Allegiant Air",3,3,11921,1192102,31921,"GJT","Grand Junction, CO","CO","08","Colorado",82,12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,6,"655",1,2017,2,6,1,"F",
7.00,7.00,280000.00,1162.00,858.00,0.00,0.00,420.00,552.00,408.00,"G4",20368,"Allegiant Air","06035","D","G4","Allegiant Air",3,3,12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,11921,1192102,31921,"GJT","Grand Junction, CO","CO","08","Colorado",82,6,"655",1,2017,2,6,1,"F",
7.00,7.00,123270.00,490.00,453.00,0.00,0.00,1162.00,1128.00,960.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express","07041","D","G7","GoJet Airlines LLC d/b/a United Express",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,15412,1541203,35412,"TYS","Knoxville, TN","TN","47","Tennessee",54,6,"631",1,2017,2,6,3,"F",
7.00,7.00,123270.00,490.00,450.00,0.00,0.00,1162.00,1227.00,1116.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express","07041","D","G7","GoJet Airlines LLC d/b/a United Express",2,2,15412,1541203,35412,"TYS","Knoxville, TN","TN","47","Tennessee",54,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"631",1,2017,2,6,3,"F",
7.00,7.00,131180.00,490.00,419.00,0.00,0.00,775.00,927.00,779.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,10423,1042302,30423,"AUS","Austin, TX","TX","48","Texas",74,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"631",1,2017,2,6,2,"F",
7.00,7.00,106400.00,532.00,448.00,0.00,0.00,845.00,1035.00,831.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,10561,1056103,30561,"BFL","Bakersfield, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"673",1,2017,2,6,2,"F",
7.00,7.00,106400.00,532.00,503.00,0.00,0.00,1337.00,1612.00,1380.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"673",1,2017,2,6,3,"F",
7.00,7.00,131180.00,490.00,430.00,0.00,0.00,212.00,383.00,257.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11921,1192102,31921,"GJT","Grand Junction, CO","CO","08","Colorado",82,6,"631",1,2017,2,6,1,"F",
7.00,7.00,106400.00,532.00,489.00,0.00,0.00,1482.00,1508.00,1283.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14524,1452401,34524,"RIC","Richmond, VA","VA","51","Virginia",38,6,"673",1,2017,2,6,3,"F",
7.00,7.00,106400.00,532.00,480.00,0.00,0.00,1482.00,1775.00,1601.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,14524,1452401,34524,"RIC","Richmond, VA","VA","51","Virginia",38,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"673",1,2017,2,6,3,"F",
7.00,7.00,289418.00,1162.00,843.00,123.00,0.00,455.00,564.00,427.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,10620,1062002,30620,"BIL","Billings, MT","MT","30","Montana",84,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"614",1,2017,2,6,1,"F",
7.00,7.00,235841.00,896.00,877.00,0.00,0.00,649.00,783.00,646.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,10713,1071302,30713,"BOI","Boise, ID","ID","16","Idaho",83,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"698",1,2017,2,6,2,"F",
7.00,7.00,211673.00,896.00,630.00,94.00,0.00,850.00,915.00,776.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,10800,1080003,32575,"BUR","Burbank, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"698",1,2017,2,6,2,"F",
7.00,7.00,283069.00,1162.00,904.00,314.00,5234.00,455.00,599.00,461.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10620,1062002,30620,"BIL","Billings, MT","MT","30","Montana",84,6,"614",1,2017,2,6,1,"F",
7.00,7.00,226041.00,896.00,862.00,495.00,0.00,649.00,733.00,620.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10713,1071302,30713,"BOI","Boise, ID","ID","16","Idaho",83,6,"698",1,2017,2,6,2,"F",
7.00,7.00,252096.00,896.00,701.00,89.00,0.00,850.00,967.00,832.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10800,1080003,32575,"BUR","Burbank, CA","CA","06","California",91,6,"698",1,2017,2,6,2,"F",
7.00,7.00,338785.00,1253.00,869.00,694.00,0.00,589.00,666.00,535.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11423,1142304,31423,"DSM","Des Moines, IA","IA","19","Iowa",61,6,"634",1,2017,2,6,2,"F",
7.00,7.00,248921.00,1253.00,802.00,9.00,0.00,996.00,1063.00,950.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11603,1160302,31603,"EUG","Eugene, OR","OR","41","Oregon",92,6,"634",1,2017,2,6,2,"F",
7.00,7.00,217873.00,896.00,706.00,34.00,0.00,996.00,1062.00,929.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11603,1160302,31603,"EUG","Eugene, OR","OR","41","Oregon",92,6,"698",1,2017,2,6,2,"F",
7.00,7.00,325178.00,1253.00,1153.00,4.00,0.00,896.00,903.00,759.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13342,1334205,33342,"MKE","Milwaukee, WI","WI","55","Wisconsin",45,6,"634",1,2017,2,6,2,"F",
7.00,7.00,238540.00,896.00,772.00,57.00,0.00,495.00,623.00,495.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13851,1385103,33851,"OKC","Oklahoma City, OK","OK","40","Oklahoma",73,6,"698",1,2017,2,6,1,"F",
7.00,7.00,247363.00,896.00,761.00,608.00,4252.00,1290.00,1197.00,1070.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14122,1412202,30198,"PIT","Pittsburgh, PA","PA","42","Pennsylvania",23,6,"698",1,2017,2,6,3,"F",
7.00,7.00,322848.00,1253.00,780.00,2692.00,9568.00,391.00,581.00,444.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,6,"634",1,2017,2,6,1,"F",
7.00,7.00,342206.00,1253.00,1034.00,193.00,0.00,589.00,682.00,568.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11423,1142304,31423,"DSM","Des Moines, IA","IA","19","Iowa",61,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"634",1,2017,2,6,2,"F",
7.00,7.00,324021.00,1253.00,938.00,0.00,0.00,996.00,971.00,836.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11603,1160302,31603,"EUG","Eugene, OR","OR","41","Oregon",92,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"634",1,2017,2,6,2,"F",
7.00,7.00,245606.00,1050.00,895.00,0.00,3916.00,533.00,729.00,577.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,13198,1319801,33198,"MCI","Kansas City, MO","MO","29","Missouri",64,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"694",1,2017,2,6,2,"F",
7.00,7.00,286418.00,1253.00,1158.00,10.00,0.00,896.00,1085.00,912.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,13342,1334205,33342,"MKE","Milwaukee, WI","WI","55","Wisconsin",45,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"634",1,2017,2,6,2,"F",
7.00,7.00,294120.00,1162.00,1054.00,327.00,9567.00,1558.00,1632.00,1460.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,14100,1410002,34100,"PHL","Philadelphia, PA","PA","42","Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"614",1,2017,2,6,4,"F",
7.00,7.00,247173.00,896.00,807.00,51.00,9150.00,1290.00,1340.00,1210.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,14122,1412202,30198,"PIT","Pittsburgh, PA","PA","42","Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"698",1,2017,2,6,3,"F",
7.00,7.00,254324.00,1050.00,844.00,1.00,0.00,541.00,653.00,535.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,15370,1537002,34653,"TUL","Tulsa, OK","OK","40","Oklahoma",73,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"694",1,2017,2,6,2,"F",
7.00,7.00,225400.00,995.00,953.00,688.00,0.00,775.00,896.00,769.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,10423,1042302,30423,"AUS","Austin, TX","TX","48","Texas",74,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"619",1,2017,2,6,2,"F",
7.00,7.00,303800.00,1225.00,1150.00,3842.00,0.00,1201.00,1276.00,1165.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11042,1104203,30647,"CLE","Cleveland, OH","OH","39","Ohio",44,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"614",1,2017,2,6,3,"F",
7.00,7.00,303800.00,1225.00,1144.00,1096.00,0.00,1605.00,1470.00,1315.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11618,1161802,31703,"EWR","Newark, NJ","NJ","34","New Jersey",21,6,"614",1,2017,2,6,4,"F",
7.00,7.00,242200.00,1001.00,944.00,0.00,0.00,1179.00,1123.00,1010.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14193,1419304,33728,"PNS","Pensacola, FL","FL","12","Florida",33,6,"612",1,2017,2,6,3,"F",
7.00,7.00,303800.00,1225.00,1152.00,3608.00,0.00,1436.00,1267.00,1159.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC","37","North Carolina",36,6,"614",1,2017,2,6,3,"F",
7.00,7.00,242200.00,1001.00,959.00,0.00,0.00,1179.00,1213.00,1094.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,14193,1419304,33728,"PNS","Pensacola, FL","FL","12","Florida",33,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"612",1,2017,2,6,3,"F",
7.00,7.00,225400.00,1001.00,928.00,76.00,0.00,541.00,696.00,581.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,15370,1537002,34653,"TUL","Tulsa, OK","OK","40","Oklahoma",73,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"619",1,2017,2,6,2,"F",
7.00,7.00,77826.00,350.00,290.00,0.00,0.00,692.00,944.00,759.00,"AX",20237,"Trans States Airlines","06904","D","AX","Trans States Airlines",1,5,11003,1100303,31003,"CID","Cedar Rapids/Iowa City, IA","IA","19","Iowa",61,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"675",1,2017,2,6,2,"F",
7.00,7.00,77826.00,350.00,298.00,0.00,0.00,141.00,387.00,216.00,"AX",20237,"Trans States Airlines","06904","D","AX","Trans States Airlines",1,5,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12094,1209402,34699,"HDN","Hayden, CO","CO","08","Colorado",82,6,"675",1,2017,2,6,1,"F",
7.00,7.00,77826.00,350.00,294.00,0.00,0.00,483.00,633.00,491.00,"AX",20237,"Trans States Airlines","06904","D","AX","Trans States Airlines",1,5,11775,1177502,31775,"FSD","Sioux Falls, SD","SD","46","South Dakota",67,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"675",1,2017,2,6,1,"F",
7.00,7.00,910573.00,0.00,0.00,433940.00,3085.00,1024.00,1013.00,825.00,"5X",19917,"United Parcel Service","06910","D","5X","United Parcel Service",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14730,1473003,33044,"SDF","Louisville, KY","KY","21","Kentucky",52,7,"740",2,2017,2,6,3,"G",
7.00,7.00,1190777.00,0.00,0.00,579794.00,3949.00,1024.00,1132.00,978.00,"5X",19917,"United Parcel Service","06910","D","5X","United Parcel Service",3,3,14730,1473003,33044,"SDF","Louisville, KY","KY","21","Kentucky",52,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,7,"740",2,2017,2,6,3,"G",
8.00,8.00,308200.00,1200.00,876.00,0.00,0.00,602.00,856.00,665.00,"AA",19805,"American Airlines Inc.","0A050","D","AA","American Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,6,"694",1,2017,2,6,2,"F",
8.00,8.00,308200.00,1200.00,1007.00,0.00,870.00,602.00,826.00,665.00,"AA",19805,"American Airlines Inc.","0A050","D","AA","American Airlines Inc.",3,3,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"694",1,2017,2,6,2,"F",
8.00,8.00,140880.00,560.00,523.00,0.00,0.00,1201.00,1398.00,1167.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express","07041","D","G7","GoJet Airlines LLC d/b/a United Express",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11042,1104203,30647,"CLE","Cleveland, OH","OH","39","Ohio",44,6,"631",1,2017,2,6,3,"F",
8.00,8.00,149920.00,560.00,530.00,0.00,0.00,1069.00,1431.00,1243.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11193,1119302,33105,"CVG","Cincinnati, OH","KY","21","Kentucky",52,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"631",1,2017,2,6,3,"F",
8.00,7.00,131180.00,490.00,397.00,0.00,0.00,639.00,769.00,625.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,15376,1537602,30436,"TUS","Tucson, AZ","AZ","04","Arizona",81,6,"631",1,2017,2,6,2,"F",
